t1G,0.12632821723730814,0.10323203087313072,0.11361826387045394,0.2658823529411764,0.12705882352941175,0.11157813428401668,0.118816352702734,
t1G,0.12256923983500295,0.10033767486734202,0.1103448275862069,0.2537254901960784,0.12352941176470589,0.10865283082930142,0.11561452873364679,
WWW,0.12315851502651738,0.10082006753497347,0.11087533156498675,0.2609803921568627,0.12411764705882353,0.10944172820643411,0.11631860018127452,
WWW,0.12846199175014733,0.10516160154365653,0.1156498673740053,0.26137254901960777,0.12941176470588237,0.11319157966216792,0.12075944057642372,
WWW,0.12374779021803183,0.10130246020260492,0.11140583554376657,0.26058823529411757,0.12470588235294118,0.10986571598336305,0.11681636778890855,
WWW_10000000_128,0.12256923983500295,0.10033767486734202,0.1103448275862069,0.2566666666666666,0.12352941176470589,0.1075743994567524,0.11500115221466548,
WWW_10000000_256,0.12374779021803183,0.10130246020260492,0.11140583554376657,0.2615686274509803,0.12470588235294118,0.10922145828028182,0.11645118770510289,
WWW_10000000_384,0.12610489098408956,0.10323203087313072,0.11352785145888594,0.26098039215686264,0.12705882352941175,0.11101230795348443,0.11849478059768745,
WWW_10000000_512,0.12433706540954625,0.10178485287023638,0.11193633952254643,0.25843137254901954,0.12529411764705883,0.1097536711654359,0.11701015743797313,
WWW_10000000_50,0.12374779021803183,0.10130246020260492,0.11140583554376657,0.25588235294117645,0.12470588235294118,0.11074806892453953,0.11731326298995055,
WWW_10000000_100,0.12728344136711844,0.10419681620839363,0.11458885941644562,0.26196078431372544,0.12823529411764706,0.1131598336304219,0.1202268221672278,
WWW_10000000_200,0.12139068945197407,0.09937288953207911,0.1092838196286472,0.2566666666666666,0.1223529411764706,0.10686851710381122,0.1140877253370485,
WWW_10000000_300,0.12433706540954625,0.10178485287023638,0.11193633952254643,0.2588235294117646,0.12529411764705883,0.11047636024106615,0.11741960402549767,
WWW_10000000_400,0.12374779021803183,0.10130246020260492,0.11140583554376657,0.2596078431372548,0.12470588235294118,0.10992734063322301,0.11685119297182195,
WWW_10000000_500,0.12433706540954625,0.10178485287023638,0.11193633952254643,0.2586274509803921,0.12529411764705883,0.10936151430269081,0.11678692154327787,
WWW_10000000_dim100topic100,0.126694166175604,0.10371442354076219,0.11405835543766578,0.2658823529411764,0.12764705882352942,0.1118946608946609,0.11925291659476243,
WWWtrainG-emb22,0.12080141426045964,0.09889049686444766,0.10875331564986737,0.2527450980392156,0.12176470588235294,0.10716356845768613,0.1139985039608657,
WWWtrainT-emb22,0.1249263406010607,0.10226724553786783,0.11246684350132626,0.2641176470588234,0.12588235294117647,0.11080129021305496,0.11786135226800226,
WWWemb22,0.1278727165586329,0.10467920887602508,0.11511936339522547,0.26313725490196066,0.1288235294117647,0.11406459553518385,0.12099565411835014,
