20171030wtG,0.11240575736806031,0.1114887831407206,0.11194539249146757,0.22488584474885837,0.11232876712328767,0.1145107632093934,0.11340927072801932,
20171030tG,0.10768175582990398,0.10673011556764106,0.10720382383065895,0.19840182648401827,0.10753424657534247,0.10994455316373127,0.10872604321625158,
tG,0.12200137080191913,0.12100611828687967,0.12150170648464163,0.23150684931506846,0.12191780821917808,0.12385192433137648,0.12287725588913119,
wtG,0.10897875257025359,0.10808973487423522,0.10853242320819113,0.20867579908675796,0.10890410958904109,0.11215590345727335,0.11050608957134002,
tG,0.11172035640849898,0.11080897348742352,0.1112627986348123,0.21278538812785386,0.11164383561643836,0.11421069797782131,0.11291268045636123,
t1G,0.12063056888279644,0.11964649898028552,0.12013651877133107,0.22214611872146114,0.12054794520547946,0.12348662752772348,0.12199959245197627,
t1G,0.1041809458533242,0.10333106730115568,0.10375426621160411,0.2041095890410958,0.10410958904109589,0.10649380300065237,0.10528820033082414,
t1G,0.11240575736806031,0.1114887831407206,0.11194539249146757,0.2207762557077625,0.11232876712328767,0.11396281800391392,0.11313989282526324,
t1G,0.11172035640849898,0.11080897348742352,0.1112627986348123,0.2203196347031963,0.11164383561643836,0.11350619699934772,0.11256731391078419,
t1G,0.11172035640849898,0.11080897348742352,0.1112627986348123,0.22214611872146114,0.11164383561643836,0.11350619699934772,0.11256731391078419,
KDD,0.113776559287183,0.11284840244731476,0.11331058020477816,0.22123287671232872,0.1136986301369863,0.11473907371167649,0.11421648251942608,
KDD,0.11240575736806031,0.1114887831407206,0.11194539249146757,0.21347031963470314,0.11232876712328767,0.11484996738421399,0.11357537727627896,
KDD,0.11583276216586703,0.11488783140720599,0.11535836177474403,0.2168949771689497,0.11575342465753424,0.11731572080887154,0.11652933658480667,
KDD_10000000_50,0.10829335161069226,0.10740992522093813,0.10784982935153584,0.21301369863013694,0.10821917808219178,0.11137964774951077,0.10977667015190386,
KDD_10000000_100,0.11103495544893763,0.11012916383412645,0.11058020477815701,0.22260273972602737,0.11095890410958904,0.11379973907371173,0.1123613682369338,
KDD_10000000_200,0.11583276216586703,0.11488783140720599,0.11535836177474403,0.219634703196347,0.11575342465753424,0.11790932811480762,0.11682143059964326,
KDD_10000000_300,0.11514736120630568,0.1142080217539089,0.11467576791808873,0.22420091324200908,0.11506849315068493,0.11676777560339208,0.11591190679049737,
KDD_10000000_400,0.11446196024674435,0.11352821210061183,0.11399317406143344,0.21666666666666665,0.11438356164383562,0.11621983039791262,0.11529438502057325,
KDD_10000000_500,0.11240575736806031,0.1114887831407206,0.11194539249146757,0.21278538812785386,0.11232876712328767,0.11448467058056104,0.11339647272240898,
KDD_10000000_dim200topic100,0.11309115832762166,0.11216859279401767,0.11262798634812288,0.21598173515981733,0.11301369863013698,0.1153065883887802,0.11414863042073149,
KDD_10000000_dim200SN=10,0.11309115832762166,0.11216859279401767,0.11262798634812288,0.21849315068493147,0.11301369863013698,0.11569797782126554,0.11434008617734125,
KDD_10000000_dim200SN5,0.11309115832762166,0.11216859279401767,0.11262798634812288,0.22214611872146114,0.11301369863013698,0.11487606001304634,0.1139372695238956,
KDD_10000000_dim200SN5,0.11172035640849898,0.11080897348742352,0.1112627986348123,0.21849315068493147,0.11164383561643836,0.11448467058056104,0.11304640850334204,
KDD_10000000_dim200SN5_norm,0.11172035640849898,0.11080897348742352,0.1112627986348123,0.21917808219178078,0.11164383561643836,0.11407371167645143,0.11284569469503453,
KDD_10000000_dim200SN5_norm,0.10966415352981494,0.10876954452753229,0.1092150170648464,0.21666666666666656,0.1095890410958904,0.1122928897586432,0.11092449090506729,
KDD_10000000_dim200SN5_norm1,0.113776559287183,0.11284840244731476,0.11331058020477816,0.22123287671232872,0.1136986301369863,0.11516960208741035,0.1144293890287191,
KDD_10000000_dim200SN5_rho0.1,0.11446196024674435,0.11352821210061183,0.11399317406143344,0.2205479452054794,0.11438356164383562,0.11699608610567519,0.11567507477272743,
KDD_10000000_dim200SN5_tf,0.11172035640849898,0.11080897348742352,0.1112627986348123,0.21415525114155246,0.11164383561643836,0.11453033268101764,0.11306866501323046,
KDD_10000000_dim200SN5_tf_count,0.11446196024674435,0.11352821210061183,0.11399317406143344,0.2198630136986301,0.11438356164383562,0.11695042400521857,0.11565275198057198,
KDD_onlywords.emb_noavg_tf_count,0.11446196024674435,0.11352821210061183,0.11399317406143344,0.22009132420091318,0.11438356164383562,0.11786366601435097,0.11609754004868308,
KDD_words.emb_noavg_tf_count,0.11446196024674435,0.11352821210061183,0.11399317406143344,0.2205479452054794,0.11438356164383562,0.11786366601435097,0.11609754004868308,
KDD_words.emb_avg_tf_count,0.10966415352981494,0.10876954452753229,0.1092150170648464,0.22031963470319624,0.1095890410958904,0.11297782126549251,0.11125763257141952,
KDD_words.emb_avg_tf_count1,0.10760795065113091,0.10673011556764106,0.10716723549488054,0.21073059360730587,0.10753424657534247,0.10973581213307243,0.10862387528416716,
KDD_words.emb_noavg_tf_count1,0.113776559287183,0.11284840244731476,0.11331058020477816,0.21757990867579907,0.1136986301369863,0.11786366601435097,0.11574369050129653,
KDD_onlywords.emb_noavg_tf_count1,0.11446196024674435,0.11352821210061183,0.11399317406143344,0.22191780821917803,0.11438356164383562,0.1185485975212003,0.11642884229436952,
KDD_onlywords.emb_noavg_tf_count_noM,0.11309115832762166,0.11216859279401767,0.11262798634812288,0.21735159817351596,0.11301369863013698,0.11649380300065235,0.1147273657814772,
KDD_words.emb_noavg_tf_count_noM,0.11788896504455106,0.11692726036709722,0.1174061433447099,0.219634703196347,0.1178082191780822,0.12010110893672543,0.1189436150088294,
KDD_words.emb_noavg_tf_count_noM,0.10692254969156957,0.10605030591434399,0.10648464163822527,0.21369863013698617,0.10684931506849316,0.10895955642530988,0.1078941184727478,
KDD_onlywords.emb_noavg_tf_count_noM1,0.11309115832762166,0.11216859279401767,0.11262798634812288,0.21826484018264838,0.11301369863013698,0.11717873450750166,0.11505853608640014,
KDD_words.emb_noavg_tf_count_noM1,0.11788896504455106,0.11692726036709722,0.1174061433447099,0.22146118721461183,0.1178082191780822,0.11957925636007832,0.11868713132808563,
KDD_onlywords.emb_noavg_tf_count_noM2,0.11583276216586703,0.11488783140720599,0.11535836177474403,0.2191780821917808,0.11575342465753424,0.11873124592302678,0.1172234269764294,
KDD_words.emb_noavg_tf_count_noM2,0.11720356408498972,0.11624745071380013,0.1167235494880546,0.21986301369863015,0.11712328767123288,0.1196444879321592,0.11837046441513194,
KDD_words.emb_noavg_tf_count_noM3,0.11720356408498972,0.11624745071380013,0.1167235494880546,0.22260273972602737,0.11712328767123288,0.1187312459230268,0.11792178560136883,
